Ticker;SimFinId;"Company Name";IndustryId
VCYT;1252953;"VERACYTE, INC.";106001
VEC;710316;"Vectrus, Inc.";100002
VEEV;199530;"VEEVA SYSTEMS INC";101003
VER;543421;"VEREIT, Inc.";109001
VERI;1017399;"Veritone, Inc.";101003
VERU;370817;"FEMALE HEALTH CO";106005
VFC;330907;"V F CORP";103004
VGR;726203;"VECTOR GROUP LTD";102003
VIA;378236;"Viacom Inc.";103001
VIAC;378106;"ViacomCBS Inc.";103001
VICI;1338976;"VICI PROPERTIES INC.";109001
VICR;1334839;"VICOR CORP";100003
VIDA;663113;"VIDAROO Corp";
VIDE;95336;"VIDEO DISPLAY CORP";101001
VINP;1300439;"Vinci Partners Investments Ltd.";
VIR;1291786;"Vir Biotechnology, Inc.";106002
VIRC;54439;"VIRCO MFG CORPORATION";100001
VIRT;970570;"Virtu Financial, Inc.";104003
VITL;1299760;"Vital Farms, Inc.";102002
VIVE;981944;"VIVEVE MEDICAL, INC.";106004
VIVK;1342104;"Vivakor, Inc.";
VKTX;890836;"Viking Therapeutics, Inc.";106002
VLD;1212485;"Velo3D, Inc.";100003
VLDR;1085789;"Velodyne Lidar, Inc.";100003
VLGEA;333215;"VILLAGE SUPER MARKET INC";102001
VLO;410846;"VALERO ENERGY CORP/TX";107001
VLRX;867483;"Valeritas Holdings Inc.";106003
VLY;1234800;"VALLEY NATIONAL BANCORP";
VMC;378238;"Vulcan Materials";110005
VMEO;1207431;"Vimeo, Inc.";101002
VMI;449113;"Valmont Industries Inc";100001
VMW;83200;"VMWARE, INC.";101003
VNCE;198318;"VINCE HOLDING CORP.";103004
VNE;998442;"Veoneer, Inc.";100003
VNO;378237;"Vornado Realty Trust";109001
VNRX;1253243;"VOLITIONRX LTD";
VNT;1033570;"Vontier Corp";100003
VNTV;449119;"Vantiv Inc";100002
VOD;1205636;"VODAFONE GROUP PUBLIC LTD CO";101005
VOLT;207946;"VOLT INFORMATION SCIENCES, INC.";100011
VORB;1334643;"Virgin Orbit Holdings, Inc.";103015
VOXX;672273;"VOXX International Corp";103005
VOYA;354109;"Voya Financial, Inc.";104001
VPCC;1301816;"Dave Inc./DE";
VR;449124;"Validus Holdings LTD";104013
VRA;49797;"Vera Bradley, Inc.";103004
VRAY;1253251;"ViewRay, Inc.";106004
VREX;1253254;"Varex Imaging Corp";106004
VRML;1340692;"Aspira Women's Health Inc.";
VRNS;908839;"VARONIS SYSTEMS INC";101003
VRNT;44422;"VERINT SYSTEMS INC";101003
VRS;548204;"Verso Corp";110002
VRSK;378235;"Verisk Analytics";100002
VRSN;378234;"Verisign Inc.";101002
VRTU;34429;"VIRTUSA CORP";101003
VRTX;344083;"VERTEX PHARMACEUTICALS INC / MA";106002
VSAT;986214;"VIASAT INC";101001
VSCO;1293027;"Victoria's Secret & Co.";103004
VSH;1234801;"VISHAY INTERTECHNOLOGY INC";101004
VSLR;809892;"Vivint Solar, Inc.";101004
VSM;375160;"Versum Materials, Inc.";110001
VSTM;135964;"Verastem, Inc.";106002
VSTO;158610;"Vista Outdoor Inc.";103015
VTR;398980;"VENTAS INC";109001
VTRS;1251885;"Viatris Inc";106011
VTSI;1241344;"VirTra, Inc";
VTVT;817635;"vTv Therapeutics Inc.";106002
VUZI;1062014;"Vuzix Corp";
VVV;1059911;"VALVOLINE INC";102001
VWE;1338978;"Vintage Wine Estates, Inc.";102004
VWR;1071165;"VWR Corp";106003
VXRT;625536;"Vaxart, Inc.";106002
VYGR;1170785;"Voyager Therapeutics, Inc.";106001
VZ;101219;"VERIZON COMMUNICATIONS INC";108001
W;417451;"Wayfair Inc.";103002
WAB;749129;"WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP";100010
WAFD;1234802;"WASHINGTON FEDERAL INC";104002
WAIR;359379;"Wesco Aircraft Holdings, Inc";100005
WAL;345773;"WESTERN ALLIANCE BANCORPORATION";104002
WAT;378240;"Waters Corporation";106003
WATT;816792;"Energous Corp";101001
WBA;87466;"Walgreens Boots Alliance, Inc.";102001
WBC;102132;"WABCO Holdings Inc.";103005
WBMD;646643;"WebMD Health Corp.";101002
WBS;1234803;"WEBSTER FINANCIAL CORP";
WCC;701296;"WESCO INTERNATIONAL INC";100005
WCG;745218;"WELLCARE HEALTH PLANS, INC.";106006
WCIC;116367;"WCI Communities, Inc.";
WDAY;186213;"Workday, Inc.";101003
WDC;250582;"WESTERN DIGITAL CORP";101001
WDHR;705167;"WeedHire International, Inc.";
WE;1298953;"WeWork Inc.";108004
WEB;651626;"WEB.COM GROUP, INC.";101002
WEC;378244;"Wisconsin Energy Corporation";105001
WELL;378241;"Welltower Inc.";109001
WEN;217619;"Wendy's Co";103003
WERN;1067484;"WERNER ENTERPRISES INC";100010
WES;745556;"Western Gas Equity Partners, LP";107003
WEWA;667762;"WEWARDS, INC.";101003
WEX;749233;"WEX Inc.";100002
WFC;58953;"WELLS FARGO & COMPANY/MN";104002
WFG;1242695;"WEST FRASER TIMBER CO., LTD";110002
WFM;90839;"WHOLE FOODS MARKET INC";103002
WFRD;117829;"Weatherford International plc";107004
WFT_old;449193;"Weatherford International LTD";107004
WGL;449198;"WGL Holdings Inc";105001
WGO;670940;"WINNEBAGO INDUSTRIES INC";103005
WH;991363;"WYNDHAM HOTELS & RESORTS, INC.";103015
WHG;646168;"WESTWOOD HOLDINGS GROUP INC";104001
WHR;104227;"WHIRLPOOL CORP /DE/";103004
WIFI;651519;"BOINGO WIRELESS INC";108001
WIN;625612;"WINDSTREAM HOLDINGS, INC.";108001
WINA;102395;"WINMARK CORP";103002
WING;1057792;"Wingstop Inc.";103003
WINH;97546;"WINHA INTERNATIONAL GROUP LTD";
WIRE;983825;"ENCORE WIRE CORP";100001
WIT;1253414;"WIPRO LTD";
WK;618274;"WORKIVA INC";101003
WKHS;998526;"Workhorse Group Inc.";
WLB;596565;"WESTMORELAND COAL Co";110006
WLK;700084;"WESTLAKE CHEMICAL CORP";110001
WLKP;1296417;"Westlake Chemical Partners LP";110001
WLL;983824;"WHITING PETROLEUM CORP";
WLT;721686;"Walter Energy, Inc.";
WM;378239;"Waste Management Inc.";100004
WMAR;543710;"WEST MARINE INC";103002
WMB;344928;"WILLIAMS COMPANIES INC";107003
WMG;1093102;"Warner Music Group Corp.";103001
WMGI_delis;920932;"Wright Medical Group N.V.";106004
WMIH;1306307;"Mr. Cooper Group Inc.";
WMK;912450;"WEIS MARKETS INC";102001
WMT;239962;"Walmart Inc";102001
WNC;109798;"WABASH NATIONAL CORP /DE";100012
WNDW;92543;"SolarWindow Technologies, Inc.";107007
WOOF;1340570;"Petco Health & Wellness Company, Inc.";103015
WOOF_delis;449230;"Vca Antech Inc";106011
WOR;332221;"WORTHINGTON INDUSTRIES INC";110007
WORK;949110;"Slack Technologies, Inc.";101003
WPC;449233;"W P Carey Inc";109001
WPG;983823;"WASHINGTON PRIME GROUP INC.";
WPTH;687927;"Westport Energy Holdings Inc.";
WPX;449237;"WPX Energy Inc";107002
WR;351692;"WESTAR ENERGY INC /KS";105001
WRB;1161717;"BERKLEY W R CORP";104005
WRE;983822;"WASHINGTON REAL ESTATE INVESTMENT TRUST";109001
WRI;449242;"Weingarten Realty Investors";109001
WRK;359889;"WestRock Co";103018
WRLD;983821;"WORLD ACCEPTANCE CORP";
WSBC;739365;"WESBANCO INC";104002
WSCI;65297;"WSI INDUSTRIES, INC.";100001
WSM;198669;"WILLIAMS SONOMA INC";103002
WSO;1014359;"WATSCO INC";100003
WSR;983820;"Whitestone REIT";
WST;1167256;"WEST PHARMACEUTICAL SERVICES INC";106004
WSTC;820561;"WEST CORP";100002
WSTL;543789;"WESTELL TECHNOLOGIES INC";101005
WTFC;1234804;"WINTRUST FINANCIAL CORP";
WTRG;449267;"Essential Utilities, Inc.";105001
WTRH;1241828;"Waitr Holdings Inc.";103003
WTS;816791;"WATTS WATER TECHNOLOGIES INC";100001
WTW;378243;"Willis Towers Watson";104003
WU;378242;"Western Union Co";104007
WW;564422;"WEIGHT WATCHERS INTERNATIONAL INC";103020
WWD;449272;"Woodward Inc";100008
WWE;641925;"WORLD WRESTLING ENTERTAINMENTINC";103001
WWW;983819;"WOLVERINE WORLD WIDE INC /DE/";103004
WY;57524;"WEYERHAEUSER CO";110002
WYNN;378245;"Wynn Resorts Ltd";103015
X;721031;"UNITED STATES STEEL CORP";110007
XBIT;156298;"XBiotech Inc.";106002
XCO;470616;"EXCO RESOURCES INC";107002
XCRA;247530;"Xcerra Corp";101004
XEC;378115;"Cimarex Energy";107002
XEL;378246;"Xcel Energy Inc";105001
XHR;983818;"Xenia Hotels & Resorts, Inc.";109001
XHUA;662912;"XINHUA CHINA LTD";
XLGROUP;903527;"XL GROUP LTD";
XLNX;396684;"XILINX INC";101004
XLRN;1291790;"ACCELERON PHARMA INC";106001
XMTR;1262309;"Xometry, Inc.";100003
XNCR;781832;"Xencor Inc";106002
XOG_delist;863612;"Extraction Oil & Gas, Inc.";107002
XOM;121214;"EXXON MOBIL CORP";107005
XONE;823071;"ExOne Co";100001
XOXO;651859;"XO GROUP INC.";101002
XPEL;969955;"XPEL, Inc.";103005
XPER;983817;"Xperi Holding Corp";101004
XPO;364942;"XPO Logistics, Inc.";100010
XRAY;378126;"Dentsply Sirona";106003
XRX;378247;"Xerox Corp.";101003
XSPY;734429;"Spy Inc.";103015
XYL;124467;"Xylem Inc.";100001
Y;449291;"Alleghany Corp";104006
YELL;1136136;"Yellow Corp";100010
YELP;440174;YELP;101002
YETI;1234805;"YETI Holdings, Inc.";103002
YEXT;795507;"Yext, Inc.";101003
YGYI;858111;"Youngevity International, Inc.";102002
YHOO;257807;"YAHOO INC";108001
YITD;660011;"Yinhang Internet Technologies Development, Inc.";
YNDX;1205993;"Yandex N.V.";101003
YOGAQ;826179;"YogaWorks, Inc.";103020
YORW;998415;"YORK WATER CO";100004
YOU;1334838;"Clear Secure, Inc.";101003
YUM;98663;"YUM BRANDS INC";103003
Z;647182;"ZILLOW GROUP, INC.";109002
ZAGG;903954;"ZAGG Inc";103002
ZAYO;694556;"Zayo Group Holdings, Inc.";101005
ZBH;378249;"Zimmer Biomet Holdings";106004
ZBRA;1167257;"ZEBRA TECHNOLOGIES CORP";100001
ZDGE;372279;"Zedge, Inc.";101003
ZEN;747270;"Zendesk, Inc.";101003
ZETA;1314576;"Zeta Global Holdings Corp.";
ZEUS;815280;"OLYMPIC STEEL INC";110007
ZGNX;816789;"ZOGENIX, INC.";106005
ZI;1205635;"ZoomInfo Technologies Inc.";101003
ZINCQ;287827;"Horsehead Holding Corp";
ZION;378250;"Zions Bancorp";104002
ZM;963384;"Zoom Video Communications, Inc.";101003
ZNGA;418866;"ZYNGA INC";101003
ZOM;1164823;"Zomedica Corp.";106001
ZS;896477;"Zscaler, Inc.";101003
ZTS;378251;Zoetis;106005
ZUMZ;45730;"Zumiez Inc";103002
ZUO;994625;"ZUORA INC";101003
ZVO;901866;"Zovio Inc";102006
ZY;1243193;"Zymergen Inc.";106002
ZYNE;901704;"Zynerba Pharmaceuticals, Inc.";106002
ZYXI;171401;"ZYNEX INC";106004
